po_number,po_item,company_code,plant,creation_date,ekkn_kostl,cost_center,func_area,func_area_txt
4805000098,10,1000,10M1,20231027,1009104,1009104,9,Executive Office
4805000098,20,2000,1031,20210421,1014141,1014141,14,SS Facility Mgt
4805000098,30,3000,3200,20230405,1012178,1012178,12,Information Technology
4805000098,40,4100,1031,20261101,1010215,1010215,10,Finance
4805000099,50,1000,3200,20240820,1012252,1012252,12,Information Technology
4805000099,60,2000,1031,20211211,1014289,1014289,14,SS Facility Mgt
4805000099,70,3000,10M2,20240813,1014326,1014326,14,SS Facility Mgt
4805000099,80,4100,10M2,20240725,1030363,1030363,30,Digitization
4805000100,10,1000,3200,20200522,1027400,1027400,27,Manufacturing Support
4805000100,20,2000,4100,20220514,1023437,1023437,23,Corporate Affairs
4805000100,30,3000,1100,20240411,1025474,1025474,25,Human Resources
4805000100,40,4100,1033,20230722,1027511,1027511,27,Manufacturing Support
4805000101,50,1000,2100,20221223,1012548,1012548,12,Information Technology
4805000101,60,2000,10M1,20191021,1030585,1030585,30,Digitization
4805000101,70,3000,10M2,20220309,1030622,1030622,30,Digitization
4805000101,80,4100,10M1,20240909,1012659,1012659,12,Information Technology
4805000102,10,1000,1033,20210826,1028696,1028696,28,SS Global Procurement
4805000102,20,2000,1000,20260517,1017733,1017733,17,Technology & Innovation
4805000102,30,3000,1033,20220112,1012770,1012770,12,Information Technology
4805000102,40,4100,10M2,20180528,1017807,1017807,17,Technology & Innovation
4805000103,50,1000,1033,20240123,1025844,1025844,25,Human Resources
4805000103,60,2000,2100,20200713,1032881,1032881,32,Supply Chain
4805000103,70,3000,1033,20250624,1012018,1012018,12,Information Technology
4805000103,80,4100,1033,20260906,1015055,1015055,15,EHSS
4805000104,10,1000,10M2,20180108,1027092,1027092,27,Manufacturing Support
4805000104,20,2000,1033,20230622,1010129,1010129,10,Finance
4805000104,30,3000,3200,20210903,1012166,1012166,12,Information Technology
4805000104,40,4100,2100,20250515,1035203,1035203,35,Sales & Marketing
4805000105,50,1000,1100,20190219,1023240,1023240,23,Corporate Affairs
4805000105,60,2000,1000,20240703,1020277,1020277,20,Legal
4805000105,70,3000,1100,20190208,1010314,1010314,10,Finance
4805000105,80,4100,1033,20251202,1032351,1032351,32,Supply Chain
4805000106,10,1000,1031,20260815,1015388,1015388,15,EHSS
4805000106,20,2000,1033,20220514,1028425,1028425,28,SS Global Procurement
4805000106,30,3000,4100,20220518,1028462,1028462,28,SS Global Procurement
4805000106,40,4100,1031,20220801,1015499,1015499,15,EHSS
4805000107,50,1000,2100,20200721,1014536,1014536,14,SS Facility Mgt
4805000107,60,2000,10M1,20241119,1012573,1012573,12,Information Technology
4805000107,70,3000,3200,20240818,1030610,1030610,30,Digitization
4805000107,80,4100,4100,20180204,1032647,1032647,32,Supply Chain
4805000108,10,1000,10M1,20210227,1020684,1020684,20,Legal
4805000108,20,2000,1031,20180728,1023721,1023721,23,Corporate Affairs
4805000108,30,3000,2100,20180322,1032758,1032758,32,Supply Chain
4805000108,40,4100,1031,20260228,1014795,1014795,14,SS Facility Mgt
4805000109,50,1000,3200,20241113,1023832,1023832,23,Corporate Affairs
4805000109,60,2000,10M2,20221211,1030869,1030869,30,Digitization
4805000109,70,3000,10M1,20221011,1028006,1028006,28,SS Global Procurement
4805000109,80,4100,10M1,20201016,1025043,1025043,25,Human Resources
4805000110,10,1000,1031,20241102,1012080,1012080,12,Information Technology
4805000110,20,2000,1100,20180802,1015117,1015117,15,EHSS
4805000110,30,3000,1031,20261106,1027154,1027154,27,Manufacturing Support
4805000110,40,4100,10M1,20230906,1020191,1020191,20,Legal
4805000111,50,1000,2100,20250205,1025228,1025228,25,Human Resources
4805000111,60,2000,2100,20190618,1032265,1032265,32,Supply Chain
4805000111,70,3000,1100,20190227,1025302,1025302,25,Human Resources
4805000111,80,4100,1033,20210624,1010339,1010339,10,Finance
4805000112,10,1000,1033,20240516,1023376,1023376,23,Corporate Affairs
4805000112,20,2000,4100,20240312,1020413,1020413,20,Legal
4805000112,30,3000,1100,20200224,1028450,1028450,28,SS Global Procurement
4805000112,40,4100,3200,20200427,1012487,1012487,12,Information Technology
4805000113,50,1000,3200,20180421,1012524,1012524,12,Information Technology
4805000113,60,2000,1031,20251209,1014561,1014561,14,SS Facility Mgt
4805000113,70,3000,2100,20260501,1035598,1035598,35,Sales & Marketing
4805000113,80,4100,10M2,20180227,1027635,1027635,27,Manufacturing Support
4805000114,10,1000,3200,20230715,1030672,1030672,30,Digitization
4805000114,20,2000,1000,20220210,1015709,1015709,15,EHSS
4805000114,30,3000,3200,20251227,1012746,1012746,12,Information Technology
4805000114,40,4100,4100,20240602,1028783,1028783,28,SS Global Procurement
4805000115,50,1000,4100,20200120,1027820,1027820,27,Manufacturing Support
4805000115,60,2000,4100,20220117,1030857,1030857,30,Digitization
4805000115,70,3000,2100,20250822,1012894,1012894,12,Information Technology
4805000115,80,4100,3200,20220225,1012031,1012031,12,Information Technology
4805000116,10,1000,10M1,20191123,1010068,1010068,10,Finance
4805000116,20,2000,3200,20220321,1025105,1025105,25,Human Resources
4805000116,30,3000,10M1,20191012,1010142,1010142,10,Finance
4805000116,40,4100,10M1,20171113,1032179,1032179,32,Supply Chain
4805000117,50,1000,1033,20240903,1027216,1027216,27,Manufacturing Support
4805000117,60,2000,3200,20251226,1015253,1015253,15,EHSS
4805000117,70,3000,3200,20180820,1025290,1025290,25,Human Resources
4805000117,80,4100,2100,20230524,1014327,1014327,14,SS Facility Mgt
4805000118,10,1000,1033,20201025,1014364,1014364,14,SS Facility Mgt
4805000118,20,2000,3200,20211127,1012401,1012401,12,Information Technology
4805000118,30,3000,1100,20180508,1020438,1020438,20,Legal
4805000118,40,4100,1033,20250108,1030475,1030475,30,Digitization
4805000119,50,1000,3200,20190121,1028512,1028512,28,SS Global Procurement
4805000119,60,2000,1033,20251117,1010549,1010549,10,Finance
4805000119,70,3000,3200,20210717,1012586,1012586,12,Information Technology
4805000119,80,4100,10M2,20180127,1032623,1032623,32,Supply Chain
4805000120,10,1000,2100,20171004,1032660,1032660,32,Supply Chain
4805000120,20,2000,2100,20200515,1027697,1027697,27,Manufacturing Support
4805000120,30,3000,1100,20181219,1015734,1015734,15,EHSS
4805000120,40,4100,4100,20250928,1009771,1009771,9,Executive Office
4805000121,50,1000,3200,20180702,1012808,1012808,12,Information Technology
4805000121,60,2000,10M2,20171217,1030845,1030130,30,Digitization
4805000121,70,3000,10M1,20180813,1020882,1020882,20,Legal
4805000121,80,4100,1031,20190101,1023019,1023019,23,Corporate Affairs
4805000122,10,1000,10M2,20220705,1020056,1020056,20,Legal
4805000122,20,2000,10M2,20210125,1028093,1028093,28,SS Global Procurement
4805000122,30,3000,4100,20190721,1010130,1010130,10,Finance
4805000122,40,4100,1033,20190804,1014167,1014167,14,SS Facility Mgt
4805000123,50,1000,10M1,20250101,1035204,1035204,35,Sales & Marketing
4805000123,60,2000,10M1,20230925,1028241,1028241,28,SS Global Procurement
4805000123,70,3000,1033,20200320,1027278,1027278,27,Manufacturing Support
4805000123,80,4100,3200,20230906,1012315,1012315,12,Information Technology
4805000124,10,1000,3200,20240720,1027352,1027352,27,Manufacturing Support
4805000124,20,2000,4100,20231101,1030389,1030389,30,Digitization
4805000124,30,3000,10M2,20261128,1027426,1027426,27,Manufacturing Support
4805000124,40,4100,1033,20230217,1015463,1015463,15,EHSS
4805000125,50,1000,1100,20200315,1017500,1017500,17,Technology & Innovation
4805000125,60,2000,1000,20181011,1027537,1027537,27,Manufacturing Support
4805000125,70,3000,1100,20210914,1027574,1027574,27,Manufacturing Support
4805000125,80,4100,10M1,20191122,1020611,1020611,20,Legal
4805000126,10,1000,1031,20180804,1025648,1025648,25,Human Resources
4805000126,20,2000,4100,20171113,1023685,1023685,23,Corporate Affairs
4805000126,30,3000,1000,20241224,1012722,1012722,12,Information Technology
4805000126,40,4100,1000,20261127,1027759,1027759,27,Manufacturing Support
4805000127,50,1000,1100,20250725,1027796,1027796,27,Manufacturing Support
4805000127,60,2000,3200,20171109,1025833,1025833,25,Human Resources
4805000127,70,3000,1031,20260704,1028870,1028870,28,SS Global Procurement
4805000127,80,4100,2100,20170718,1017007,1017007,17,Technology & Innovation
4805000128,10,1000,1031,20201019,1027044,1027044,27,Manufacturing Support
4805000128,20,2000,1000,20240409,1030081,1030081,30,Digitization
4805000128,30,3000,2100,20210614,1014118,1014118,14,SS Facility Mgt
4805000128,40,4100,2100,20180306,1010155,1010155,10,Finance
4805000129,50,1000,1031,20221215,1009192,1009192,9,Executive Office
4805000129,60,2000,1100,20220316,1012229,1012229,12,Information Technology
4805000129,70,3000,1033,20190410,1009266,1009266,9,Executive Office
4805000129,80,4100,2100,20191019,1010303,1010303,10,Finance
4805000130,10,1000,10M1,20220627,1027340,1027340,27,Manufacturing Support
4805000130,20,2000,3200,20171219,1030377,1030377,30,Digitization
4805000130,30,3000,2100,20180206,1020414,1020414,20,Legal
4805000130,40,4100,1000,20231008,1035451,1035451,35,Sales & Marketing
4805000131,50,1000,10M2,20230206,1015488,1015488,15,EHSS
4805000131,60,2000,10M2,20240314,1025525,1025525,25,Human Resources
4805000131,70,3000,1033,20200512,1020562,1020562,20,Legal
4805000131,80,4100,1000,20260428,1028599,1028599,28,SS Global Procurement
4805000132,10,1000,4100,20170514,1012636,1012636,12,Information Technology
4805000132,20,2000,1031,20220919,1030673,1030673,30,Digitization
4805000132,30,3000,2100,20190316,1015710,1015710,15,EHSS
4805000132,40,4100,1000,20200307,1012747,1012747,12,Information Technology
4805000133,50,1000,4100,20200328,1030784,1030784,30,Digitization
4805000133,60,2000,2100,20180702,1027821,1027821,27,Manufacturing Support
4805000133,70,3000,10M1,20221120,1032858,1032858,32,Supply Chain
4805000133,80,4100,1031,20210118,1010895,1010895,10,Finance
4805000134,10,1000,1031,20241203,1030032,1030032,30,Digitization
4805000134,20,2000,1033,20170214,1028069,1028069,28,SS Global Procurement
4805000134,30,3000,1033,20220828,1009106,1009106,9,Executive Office
4805000134,40,4100,10M1,20260601,1012143,1012143,12,Information Technology
4805000135,50,1000,3200,20231222,1027180,1027180,27,Manufacturing Support
4805000135,60,2000,1000,20190407,1009217,1009217,9,Executive Office
4805000135,70,3000,1033,20200225,1015254,1015254,15,EHSS
4805000135,80,4100,1031,20170510,1009291,1009291,9,Executive Office
4805000136,10,1000,1100,20200822,1028328,1028328,28,SS Global Procurement
4805000136,20,2000,1033,20170516,1014365,1014365,14,SS Facility Mgt
4805000136,30,3000,1033,20190323,1027402,1027402,27,Manufacturing Support
4805000136,40,4100,10M1,20210810,1030439,1030439,30,Digitization
4805000137,50,1000,1033,20240201,1017476,1017476,17,Technology & Innovation
4805000137,60,2000,1031,20241125,1025513,1025513,25,Human Resources
4805000137,70,3000,4100,20230718,1012550,1012550,12,Information Technology
4805000137,80,4100,1000,20180202,1030587,1030587,30,Digitization
4805000138,10,1000,1100,20240126,1014624,1014624,14,SS Facility Mgt
4805000138,20,2000,2100,20171209,1010661,1010661,10,Finance
4805000138,30,3000,1100,20201119,1015698,1015698,15,EHSS
4805000138,40,4100,3200,20190910,1012735,1012735,12,Information Technology
4805000139,50,1000,10M1,20210719,1027772,1027772,27,Manufacturing Support
4805000139,60,2000,2100,20210627,1035809,1035809,35,Sales & Marketing
4805000139,70,3000,4100,20220108,1010846,1010846,10,Finance
4805000139,80,4100,1033,20250927,1027883,1027883,27,Manufacturing Support
4805000140,10,1000,10M1,20240522,1017020,1017020,17,Technology & Innovation
4805000140,20,2000,10M1,20260326,1012057,1012057,12,Information Technology
4805000140,30,3000,3200,20221208,1027094,1027094,27,Manufacturing Support
4805000140,40,4100,1100,20181210,1027131,1027131,27,Manufacturing Support
4805000141,50,1000,10M1,20240802,1035168,1035168,35,Sales & Marketing
4805000141,60,2000,1100,20260513,1015205,1015205,15,EHSS
4805000141,70,3000,2100,20200825,1009242,1009242,9,Executive Office
4805000141,80,4100,10M2,20200110,1014279,1014279,14,SS Facility Mgt
4805000142,10,1000,10M1,20260425,1032316,1032316,32,Supply Chain
4805000142,20,2000,10M1,20171222,1025353,1025353,25,Human Resources
4805000142,30,3000,1033,20210320,1030390,1030390,30,Digitization
4805000142,40,4100,3200,20240218,1017427,1017427,17,Technology & Innovation
4805000143,50,1000,1031,20250107,1012464,1012464,12,Information Technology
4805000143,60,2000,10M2,20261124,1012501,1012501,12,Information Technology
4805000143,70,3000,1100,20190420,1035538,1035538,35,Sales & Marketing
4805000143,80,4100,1100,20240616,1027575,1027575,27,Manufacturing Support
4805000144,10,1000,1000,20170713,1035612,1035612,35,Sales & Marketing
4805000144,20,2000,1033,20210803,1032649,1032649,32,Supply Chain
4805000144,30,3000,2100,20260612,1028686,1028686,28,SS Global Procurement
4805000144,40,4100,1000,20210517,1032723,1032723,32,Supply Chain
4805000145,50,1000,4100,20230126,1012760,1012760,12,Information Technology
4805000145,60,2000,1031,20171106,1027797,1027797,27,Manufacturing Support
4805000145,70,3000,1100,20210907,1009834,1012119,9,Executive Office
4805000145,80,4100,1033,20200815,1012871,1012871,12,Information Technology
4805000146,10,1000,1033,20261103,1028008,1028008,28,SS Global Procurement
4805000146,20,2000,4100,20171204,1027045,1027045,27,Manufacturing Support
4805000146,30,3000,1000,20200111,1012082,1012082,12,Information Technology
4805000146,40,4100,10M2,20230718,1012119,1012119,12,Information Technology
4805000147,50,1000,3200,20200815,1009156,1009156,9,Executive Office
4805000147,60,2000,10M1,20170728,1030193,1030193,30,Digitization
4805000147,70,3000,3200,20250924,1028230,1028230,28,SS Global Procurement
4805000147,80,4100,2100,20260605,1027267,1027267,27,Manufacturing Support
4805000148,10,1000,1033,20221027,1032304,1032304,32,Supply Chain
4805000148,20,2000,1033,20180103,1032341,1032341,32,Supply Chain
4805000148,30,3000,3200,20221004,1012378,1012378,12,Information Technology
4805000148,40,4100,1000,20240828,1028415,1028415,28,SS Global Procurement
4805000149,50,1000,3200,20210427,1025452,1025452,25,Human Resources
4805000149,60,2000,10M1,20211011,1028489,1028489,28,SS Global Procurement
4805000149,70,3000,10M1,20220615,1027526,1027526,27,Manufacturing Support
4805000149,80,4100,1000,20260528,1032563,1032563,32,Supply Chain
4805000150,10,1000,3200,20191114,1028600,1028600,28,SS Global Procurement
4805000150,20,2000,1033,20190825,1028637,1028637,28,SS Global Procurement
4805000150,30,3000,10M2,20230902,1028674,1028674,28,SS Global Procurement
4805000150,40,4100,2100,20260410,1025711,1025711,25,Human Resources
4805000151,50,1000,1031,20170819,1017748,1017748,17,Technology & Innovation
4805000151,60,2000,2100,20200415,1012785,1012785,12,Information Technology
4805000151,70,3000,10M1,20210523,1015822,1015822,15,EHSS
4805000151,80,4100,1100,20241109,1010859,1010859,10,Finance
4805000152,10,1000,4100,20250317,1030896,1030896,30,Digitization
4805000152,20,2000,1100,20251204,1030033,1030033,30,Digitization
4805000152,30,3000,1000,20211128,1028070,1028070,28,SS Global Procurement
4805000152,40,4100,1000,20250609,1027107,1027107,27,Manufacturing Support
4805000153,50,1000,1033,20200912,1028144,1028144,28,SS Global Procurement
4805000153,60,2000,1031,20240512,1017181,1017181,17,Technology & Innovation
4805000153,70,3000,3200,20250518,1014218,1014218,14,SS Facility Mgt
4805000153,80,4100,1000,20200926,1015255,1015255,15,EHSS
4805000154,10,1000,10M2,20220623,1012292,1012292,12,Information Technology
4805000154,20,2000,1100,20250105,1009329,1009329,9,Executive Office
4805000154,30,3000,10M1,20200310,1009366,1009366,9,Executive Office
4805000154,40,4100,3200,20201126,1023403,1023403,23,Corporate Affairs
4805000155,50,1000,10M2,20250609,1027440,1027440,27,Manufacturing Support
4805000155,60,2000,1100,20190616,1023477,1023477,23,Corporate Affairs
4805000155,70,3000,2100,20191218,1010514,1010514,10,Finance
4805000155,80,4100,1033,20240627,1035551,1035551,35,Sales & Marketing
4805000156,10,1000,1033,20180105,1027588,1027588,27,Manufacturing Support
4805000156,20,2000,10M1,20240208,1010625,1010625,10,Finance
4805000156,30,3000,2100,20171210,1020662,1020662,20,Legal
4805000156,40,4100,3200,20170302,1012699,1012699,12,Information Technology
4805000157,50,1000,4100,20201218,1014736,1014736,14,SS Facility Mgt
4805000157,60,2000,10M1,20180423,1028773,1028773,28,SS Global Procurement
4805000157,70,3000,3200,20200810,1032810,1032810,32,Supply Chain
4805000157,80,4100,10M2,20261218,1010847,1010847,10,Finance
4805000158,10,1000,4100,20230414,1027884,1027884,27,Manufacturing Support
4805000158,20,2000,1100,20180811,1025021,1025021,25,Human Resources
4805000158,30,3000,4100,20200218,1017058,1017058,17,Technology & Innovation
4805000158,40,4100,4100,20261010,1030095,1030095,30,Digitization
4805000159,50,1000,10M2,20171116,1023132,1023132,23,Corporate Affairs
